Date,CU_Cathode_FM,CU_Cathode_US_DOM,CU_Cathode_RSA,CU_Cathode_Rotterdam,CU_Cathode_Germany,CU_Cathode_Shangai,CU_Cathode_Japan,CU_Cathode_Taiwan,CU_Cathode_Seasia,Currency,Unit_of_Measure
2006-11-02,0.00167,0.00068,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-11-03,0.00169,0.00068,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-11-06,0.0017,0.00068,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-11-07,0.0017,0.00068,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-11-08,0.00165,0.00068,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-11-09,0.00168,0.00068,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-11-10,0.00157,0.00068,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-11-13,0.00156,0.00068,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-11-14,0.00156,0.00068,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-11-15,0.00157,0.00068,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-11-16,0.00155,0.00068,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-11-17,0.00156,0.00068,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-11-20,0.00155,0.00068,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-11-21,0.00158,0.00068,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-11-22,0.00158,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-11-23,0.00158,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-11-24,0.00158,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-11-27,0.00162,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-11-28,0.0016,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-11-29,0.00159,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-11-30,0.00161,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-12-01,0.0016,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-12-04,0.00161,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-12-05,0.00165,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-12-06,0.0016,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-12-07,0.00158,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-12-08,0.00158,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-12-11,0.00159,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-12-12,0.00157,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-12-13,0.00154,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-12-14,0.00155,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-12-15,0.00153,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2006-12-18,0.00154,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-07-04,0.00182,0.00091,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-07-05,0.00185,0.00091,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-07-06,0.00185,0.00091,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-07-09,0.00187,0.00091,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-07-10,0.00186,0.00091,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-07-11,0.00187,0.00091,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-07-12,0.00185,0.00091,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-07-13,0.00185,0.00102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-07-16,0.00184,0.00102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-07-17,0.00184,0.00102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-07-18,0.00185,0.00102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-07-19,0.0019,0.00102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-07-20,0.00192,0.00102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-07-23,0.00189,0.00102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-07-24,0.00187,0.00102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-07-25,0.00183,0.00102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-07-26,0.00181,0.00102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-07-27,0.00182,0.00102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-07-30,0.00184,0.00102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-07-31,0.00187,0.00102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-08-01,0.00184,0.00102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-08-02,0.00182,0.00102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-08-03,0.00178,0.0008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-08-06,0.00178,0.0008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-08-07,0.00179,0.0008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-08-08,0.00176,0.0008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-08-09,0.00172,0.0008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-08-10,0.00173,0.0008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-08-13,0.00178,0.0008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-08-14,0.00174,0.0008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-08-15,0.00172,0.0008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-08-16,0.0016,0.0008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-08-17,0.00161,0.0008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-08-20,0.00162,0.0008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-08-21,0.00162,0.0008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-08-22,0.00165,0.0008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-08-23,0.00168,0.0008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-08-24,0.00172,0.0008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-08-27,0.00173,0.0008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-08-28,0.0017,0.0008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-08-29,0.0017,0.0008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-08-30,0.00171,0.0008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-08-31,0.00171,0.0008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-09-03,0.00171,0.0008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-09-04,0.00169,0.0008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-09-05,0.00167,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-09-06,0.00169,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-09-07,0.00166,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-09-10,0.00166,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-09-11,0.00173,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-09-12,0.00171,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-09-13,0.00173,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-09-14,0.00173,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-09-17,0.00174,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-09-18,0.00175,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-09-19,0.00182,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-09-20,0.00182,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-09-21,0.00182,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-09-24,0.00184,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-09-25,0.00184,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-09-26,0.00184,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-09-27,0.00185,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-09-28,0.00185,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-10-01,0.00187,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-10-02,0.00188,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-10-03,0.00191,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-10-04,0.00189,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-10-05,0.00188,0.00064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-10-08,0.00183,0.00064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2007-10-09,0.00183,0.00064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-08-04,0.00178,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-08-05,0.00176,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-08-06,0.00176,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-08-07,0.00176,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-08-08,0.00173,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-08-11,0.00171,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-08-12,0.00165,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-08-13,0.00171,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-08-14,0.00169,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-08-15,0.0017,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-08-18,0.00171,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-08-19,0.00175,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-08-20,0.00174,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-08-21,0.00181,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-08-22,0.00179,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-08-25,0.00179,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-08-26,0.00177,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-08-27,0.00178,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-08-28,0.00174,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-08-29,0.00175,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-09-01,0.00175,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-09-02,0.00169,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-09-03,0.00171,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-09-04,0.00168,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-09-05,0.00159,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-09-08,0.00159,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-09-09,0.00158,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-09-10,0.00159,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-09-11,0.0016,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-09-12,0.00164,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-09-15,0.00162,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-09-16,0.00159,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-09-17,0.00157,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-09-18,0.00158,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-09-19,0.00162,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-09-22,0.00166,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-09-23,0.00161,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-09-24,0.00159,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-09-25,0.0016,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-09-26,0.00157,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-09-29,0.00149,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-09-30,0.00148,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-10-01,0.00143,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-10-02,0.00136,0.00069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-10-03,0.00138,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-10-06,0.00128,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-10-07,0.0013,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-10-08,0.00121,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-10-09,0.00124,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-10-10,0.00111,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-10-13,0.00119,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-10-14,0.00123,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-10-15,0.00114,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-10-16,0.00108,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-10-17,0.00112,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-10-20,0.00109,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-10-21,0.00103,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-10-22,0.00095,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-10-23,0.00093,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-10-24,0.00087,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-10-27,0.00092,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-10-28,0.00095,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-10-29,0.00106,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-10-30,0.00097,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-10-31,0.00095,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-11-03,0.00095,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-11-04,0.001,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-11-05,0.00094,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-11-06,0.00089,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2008-11-07,0.00088,0.00063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2010-10-26,0.00196,0.0006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-07-22,0.00223,0.00058,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-07-25,0.00223,0.00058,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-07-26,0.00226,0.00058,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-07-27,0.00225,0.00058,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-07-28,0.00225,0.00058,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-07-29,0.00226,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-08-01,0.00223,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-08-02,0.00222,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-08-03,0.00219,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-08-04,0.00214,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-08-05,0.00208,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-08-08,0.002,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-08-09,0.00201,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-08-10,0.00197,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-08-11,0.00203,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-08-12,0.00203,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-08-15,0.00204,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-08-16,0.00202,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-08-17,0.00204,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-08-18,0.00201,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-08-19,0.00202,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-08-22,0.002,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-08-23,0.00202,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-08-24,0.00202,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-08-25,0.00206,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-08-26,0.00207,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-08-29,0.00207,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-08-30,0.00209,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-08-31,0.00212,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-09-01,0.0021,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-09-02,0.00208,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-09-05,0.00208,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-09-06,0.00204,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-09-07,0.00208,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-09-08,0.00209,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-09-09,0.00202,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-09-12,0.002,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-09-13,0.002,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-09-14,0.00197,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-09-15,0.002,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-09-16,0.00199,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-09-19,0.00191,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-09-20,0.00188,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-09-21,0.0019,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-09-22,0.00177,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-09-23,0.00166,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-09-26,0.00166,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-09-27,0.00174,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-09-28,0.00164,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-09-29,0.00164,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-09-30,0.0016,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-10-03,0.0016,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-10-04,0.00157,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-10-05,0.00157,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-10-06,0.00164,0.00055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-10-07,0.00166,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-10-10,0.0017,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-10-11,0.00167,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-10-12,0.00172,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-10-13,0.00168,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-10-14,0.00173,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-10-17,0.00171,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-10-18,0.0017,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-10-19,0.00165,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-10-20,0.00155,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-10-21,0.00163,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-10-24,0.00175,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-10-25,0.00173,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-10-26,0.00177,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-10-27,0.00187,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-10-28,0.00187,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-10-31,0.00184,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-11-01,0.00177,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-11-02,0.00181,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-11-03,0.00182,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-11-04,0.00181,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-11-07,0.00179,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-11-08,0.00179,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-11-09,0.00174,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-11-10,0.00171,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-11-11,0.00175,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
2011-11-14,0.00177,0.00052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
